game_id,config,seat_0_agent,seat_1_agent,seat_2_agent,seat_3_agent,placement_1,placement_2,placement_3,placement_4
4176,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP
4177,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4182,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4179,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4178,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4181,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4180,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4183,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4184,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF
4185,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4187,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4190,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT
4189,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4188,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
4186,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP
4191,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4192,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4193,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4194,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4196,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4197,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4199,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4195,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4198,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP
4200,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF
4201,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF
4202,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4203,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4204,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4205,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4206,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT
4208,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4207,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4209,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4213,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
4211,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4210,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT
4212,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4215,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4214,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4216,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4217,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4218,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4219,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans
4221,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4220,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4222,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF
4223,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4224,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4225,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4226,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4229,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4227,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans
4228,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4230,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4231,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF
4232,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4233,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4234,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4235,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4237,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4236,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF
4238,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4239,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4240,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4241,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4243,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4242,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT
4245,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP
4244,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF
4248,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP
4246,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF
4247,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4251,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4249,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4250,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
4252,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4253,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF
4254,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4256,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4255,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4259,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans
4257,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP
4258,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT
4260,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans
4261,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT
4263,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP
4262,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4264,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP
4265,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4266,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4267,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
4268,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4269,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4271,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4270,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP
4272,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP
4273,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4274,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4276,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4275,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4277,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP
4279,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans
4278,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4280,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4284,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4281,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
4282,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4283,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_Trans
4285,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans
4286,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP
4288,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
4287,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4291,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT
4289,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP
4292,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
4290,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP,PUCT
4293,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
4296,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP,Neural_MLP_SELF,Neural_MLP,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
4294,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP
4295,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,Neural_MLP,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
4298,Neural_MLP_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP,PUCT
